"id","name","state","created_at","updated_at","short_name","tax_id","address1","address2","city","us_state","zipcode","country","notes","external_id","company_type","emails"
354,SIRI LOGISTICS COMPANY LIMITED,0,2023-09-12 02:29:29.683,2023-09-12 02:29:29.683,SIRI LOGISTICS COMPANY LIMITED,"0108403491","40th Floor, Building C5 D'.CAPITALE No. 119 Tran Duy Hung Street, Trung Hoa Ward, Cau Giay District, Hanoi City, Vietnam",,Hanoi,HN,"100000",VN,"{}",,,{hd.thang89@gmail.com}
355,Partners A Tasteful Choice Co,0,2023-09-14 19:27:37.905,2023-09-14 19:27:37.905,Partners A Tasteful Choice Co,"911601772","2361 S 211th St",,Des Moines,WA,"98198",US,"{}",,,{ar@partnerscrackers.com}
356,Great World Customs Service Inc,0,2023-09-18 22:59:24.292,2023-09-18 22:59:24.292,accounting@great-world.com,,"518 Eccles Ave",,South San Francisco,CA,"94080",US,"{}",,,{accounting@great-world.com}
357,"Vita Property Services, LLC",0,2023-09-20 17:12:17.780,2023-09-20 17:12:17.780,"Vita Property Services, LLC","831809792","18291 N. Pima Road Suite 110-299",,Scottsdale,AZ,"85255",US,"{}",,,{rab@vitapropertyservices.com}
358,"GUANGZHOU FASHION HOUSE ENTERPRISE SERVICES CO., LTD",0,2023-09-21 03:44:02.199,2023-09-21 04:02:40.265,"91440101MA9UL85683","91440101MA9UL85683","Room 306, Building 2, No.6, Sunshine Road, Shiling Town, Huadu District",,Guangzhou,GD,"510800",CN,"{}",,,{776758649@qq.com}
359,Great World Customs Service Inc.,0,2023-09-21 17:20:35.880,2023-09-21 17:20:35.880,Great World Customs Service Inc.,"943039932","518 Eccles Ave",,South San Francisco,CA,"94080",US,"{}",,,{jimmy@great-world.com}
360,"Tom Clark Confections, Inc.",0,2023-09-26 22:48:49.329,2023-09-26 22:48:49.329,"Tom Clark Confections, Inc.","953763067","1193 Nicole Court",,Glendora,CA,"91740",US,"{}",,,{timclark@tomclarkconfections.com}
361,"World Tech Toys, Inc.",0,2023-09-26 23:13:48.619,2023-09-26 23:13:48.619,World Tech Toys,"262140314","28777 Witherspoon Pkwy",,VALENCIA,CA,"91355",US,"{}",,,"{kulical@hotmail.com,sophie@worldtechtoys.com}"
362,DPI SPECIALTY FOODS INC,0,2023-09-27 16:47:21.834,2023-09-28 23:26:25.190,DPI SPECIALTY FOODS INC,"363699393","601 S. ROCKEFELLER AVE",,ONTARIO,CA,"91761",US,"{}",,,{corey.wells@dpispecialtyfoods.com}
363,ROYMODERN LLC,0,2023-09-27 16:53:56.714,2023-09-27 16:53:56.714,LLC,"923642959","3726 SHADOW CREST LN",,ROSENBERG,TX,"77469",US,"{}",,,{omerture54@gmail.com}
364,International Delicacies,0,2023-09-27 18:35:28.080,2023-09-27 18:35:28.080,Kitchen and Love LLC,"942898668","2100-F Atlas Road",,Richmond,CA,"94806",US,"{}",,,{amanda.lee@intldelicacies.com}
365,"Conifer Specialties, Inc",0,2023-09-27 20:56:48.126,2023-09-27 20:56:48.126,"Conifer Specialties, Inc","910985930","15500 Woodinville-Redmond RD NE C-400",,Woodinville,WA,"98072",US,"{}",,,"{ar_conifer@conifer-inc.com,rwatson@conifer-inc.com}"
366,Illuminated Trees Inc,0,2023-09-28 18:48:24.995,2023-09-28 18:48:24.995,Illuminated Trees,"852742590","9814 Variel Ave",,Chatsworth,CA,"91311",US,"{}",,,{silvia@illuminatedtrees.com}
367,KathrynGrimes18@gmail.com,0,2023-09-29 19:03:34.479,2023-09-29 19:03:34.479,KathrynGrimes18@gmail.com,,"3821 Ranchman Blvd",,Denton,Texas,"76210",US,"{}",,,{kathryngrimes18@gmail.com}
368,Bizwakadak Enterprises LLC,0,2023-10-02 03:59:49.043,2023-10-02 03:59:49.043,Advanced Manufacturing & Distribution,"931350103","1620 Raiders Way #125",,Henderson,NV,"89052",US,"{}",,,{ethan@advmfgdist.com}
369,"LEXINGTON HOMES, LLC",0,2023-10-08 01:48:28.145,2023-10-08 01:48:28.145,LEXINGTON HOMES,"611317468","293 Old Kingston Rd",,Lexington,KY,"40505",US,"{}",,,{brooke.bulkeley@gmail.com}
370,iP+ Yokosuka Corporation,0,2023-10-09 23:01:09.771,2023-10-09 23:01:09.771,iP+,"851868255","700 N Stanton Ste 200",,El Paso,TX,"79902",US,"{}",,,{francisco.moctezuma@industrialpanasonic.com}
371,"Shenzhen Sunpower Int'l Logistics Co., LTD",0,2023-10-12 20:12:11.403,2023-10-12 20:12:11.403,"Shenzhen Sunpower Int'l Logistics Co., LTD","9144030066851439Q",羅湖區南湖街道和平社區嘉賓路 4018號 爵士大廈20B06-07,,深圳市,GD,"518001",CN,"{}",,,{paul@sunpowerlog.com}
372,"DUC LOI CO.,LTD",0,2023-10-13 08:07:15.925,2023-10-13 08:07:15.925,"DUC LOI CO.,LTD","3700492673","9B/11, Noi Hoa 2 Town, Binh An Ward, Di An Village, Binh Duong Province, VIETNAM",,Di An,"57","820000",VN,"{}",,,{nhu.duong@ducloifurniture.com}
373,"Palm Beach Beaute, LLC",0,2023-10-13 18:53:03.984,2023-10-13 18:53:03.984,"Palm Beach Beaute, LLC","320273829","124 North Swinton Ave",,Delray Beach,FL,"33444",US,"{}",,,{psmith@gabinc.net}
374,Customs Services & Solutions Inc,0,2023-10-16 22:09:39.827,2023-10-16 22:09:39.827,Customs Services & Solutions Inc,"450528013",P O Box 160,,DOUGLASVILLE,GA,"30133",US,"{}",,,{cherry.fodor@cssbrokers.com}
375,"Vikram Solar US, Inc.",0,2023-10-17 17:18:57.252,2023-10-17 17:18:57.252,"Vikram Solar US, Inc.","474567287","33 Lyman St, Ste 102",,Westborough,MA,"01581",US,"{}",,,{kimberly.monnar@vikramsolar.com}
376,RNV PACKAGING INC,0,2023-10-18 03:02:20.934,2023-10-18 03:02:20.934,RNV PACKAGING INC,"874268915","13570 via san remo ",,chino hills,CA,"91709",US,"{}",,,{eva@rnvpackaging.com}
377,FSW Carga LLC,0,2023-10-22 17:03:48.816,2023-10-22 17:03:48.816,FSW Carga,"471571191","10411 NW 28 ST Unit 104-C",,Miami,FL,"33172",US,"{}",,,{miami@fswcarga.com}
378,MUCHCRAFTCOMPANYLIMITED,0,2023-10-24 06:25:00.642,2023-10-24 06:25:00.642,MUCHCRAFTCOMPANYLIMITED,"91330782MA2E78QU45",浙江省金华市义乌市东河北街38号2楼,,义乌,ZJ,"322000",CN,"{}",,,{jack@muchcraft.com}
379,"MUCH CRAFT CO.,LIMITED",0,2023-10-24 07:19:56.858,2024-04-16 08:47:29.339,"MUCH CRAFT CO.,LIMITED","2810391",FLAT/RM B 5/F GAYLORD COMMERCIAL BUILDING 114-118 LOCKHART ROAD HK,,Hong Kong,"","999077",HK,"{}",,,{info@muchcraft.com}
380,Cargo Link LOGISTICS LLC,0,2023-10-24 22:47:41.822,2023-10-24 23:10:45.166,Cargo Link LOGISTICS LLC,"922787416","8811 Garvey ave  suite 206",,ROSEMEAD,CA,"91770",US,"{}",,,{imports@cargolinklogistics.net}
381,"Cowan Logistics, LLC",0,2023-11-01 23:25:11.393,2023-11-28 01:48:22.607,"Cowan Logistics, LLC","562537962","4555 Hollins Ferry Road",,Baltimore,MD,"21227",US,"{}",,,{khurdle@cowanlogistics.com}
382,"1PerfectChoice",0,2023-11-01 23:25:32.873,2023-11-01 23:25:32.873,"1PerfectChoice","464700454","21908 Valley Blvd",,Walnut,CA,"91789",US,"{}",,,{kek@1perfectchoice.com}
383,Suntisfy Inc,0,2023-11-03 00:41:56.876,2023-11-03 00:41:56.876,Suntisfy Inc,"474690925","3 corporate park, suite 160",,Irvine,CA,"92606",US,"{}",,,{enyazhou@suntisfy.com}
384,"FireKing Household Appliances Co., Ltd.",0,2023-11-03 01:37:33.449,2023-11-03 03:03:15.273,"FireKing Household Appliances Co., Ltd.","2223432","Unit 1405B 14/F, The Belgian Bank Building, Nos 721-725 Nathan Road, Mongkok",,Kowloon,"","999077",HK,"{}",,,{sales2@fireking.com.cn}
385,"JK FREIGHT LOGISTICS, INC.",0,2023-11-06 23:25:38.863,2023-11-06 23:25:38.863,"JK FREIGHT LOGISTICS, INC.","474018076","13471 1/2 PUMICE ST.",,NORWALK,CA,"90650",US,"{}",,,"{joonkim@jk-freight.com,lax@jk-freight.com}"
386,"Brad Barry Company, LTD",0,2023-11-07 00:11:12.446,2023-11-07 00:11:12.446,"Brad Barry Company, LTD","952940976","14020 Central Ave., Ste 580",,CHINO,CA,"91710",US,"{}",,,{tina@bradbarry.com}
387,Translink Shipping Inc.,0,2023-11-07 19:25:06.549,2023-11-07 19:25:06.549,Translink Shipping Inc.,"911394671","15020 Bothell Way NE Suite 100",,Seattle,WA,"98155",US,"{}",,,{jason_lax@translinkshipping.com}
388,Oneport Global Logistics LLC,0,2023-11-07 19:38:35.776,2023-11-07 19:38:35.776,Oneport Global Logistics LLC,"920747420","1 Meadowlands Plaza, SUITE  200",,EAST RUTHERFORD,NJ,"07073",US,"{}",,,{raj.ilyas@oneportlogistics.com}
389,"Guangdong Weili Intelligent Development Co., Ltd.",0,2023-11-08 06:58:28.525,2023-11-08 06:58:28.525,"Guangdong Weili Intelligent Development Co., Ltd.","914405155797238219","D ZONE, XIEHE INDUSTRIAL PARK Laimei Road Chenghai Shantou Guangdong 515899",,Shantou,GD,"515899",CN,"{}",,,{enyazhou1995@gmail.com}
390,Multi-panels inc,0,2023-11-13 17:37:44.552,2023-11-13 17:37:44.552,Multi-panels inc,"842281273","1631 Washington st",,Holliston,MA,"01746-2220",US,"{}",,,{birgitte@multi-panels.com}
391,"XIAMEN LAHOO AUTO PARTS CO.,LTD",0,2023-11-16 01:24:02.537,2023-11-16 02:22:55.068,"XIAMEN LAHOO AUTO PARTS CO.,LTD","91350206089932460F","Unit 503B,  Building 1,  No.428 Gaoqibei Road, Huli District,Xiamen city, China",,"Xiamen city, China",FJ,"361011",CN,"{}",,,{sales2@lahooautoparts.com}
392,SCANWELL LOGISTICS (LAX) INC,0,2023-11-17 17:47:30.423,2023-11-17 17:47:30.423,SCANWELL LOGISTICS (LAX) INC,"200823918","108 W WALNUT STREET, SUITE 223",,GARDENA,CA,"90248",US,"{}",,,{lorettachow@scanwell.com}
393,"SHANDONG YIZHONGYUAN HOME FURNISHING CO.,LTD",0,2023-11-20 03:46:34.727,2023-11-20 03:46:34.727,"SHANDONG YIZHONGYUAN HOME FURNISHING CO.,LTD","91370782MA3UPLND6C","123 SHANGMAO NORTH STREET LINJIA VILLAGE",,ZHUCHENG,SD,"262232",CN,"{}",,,{18669785106@163.com}
394,BlueBerryBook,0,2023-11-22 19:47:33.310,2023-11-22 19:47:33.310,BlueBerryBook,"208257914","252 Buena Vista Ave",,Pomona,CA,"91766",US,"{}",,,{caseyl@blueberrybookusa.com}
395,"P.J. CHONBURI PARAWOOD CO., LTD.",0,2023-11-23 01:36:36.841,2023-11-23 01:36:36.841,"P.J. CHONBURI PARAWOOD CO., LTD.","0205543008455","928/1 Moo 1, Tambon Klong-Kew",,Amphoe Ban Bueng,"20","20220",TH,"{}",,,{chinjutha@pjparawood.com}
396,"CHALOTHORN INTERNATIONAL (2002) CO., LTD",0,2023-11-27 06:02:26.141,2023-11-27 06:02:26.141,"CHALOTHORN INTERNATIONAL (2002) CO., LTD","0205545004414","113 MOO 2, KLONG-KEW",,"BANBUNG,","20","20220",TH,"{}",,,{dgm234@hotmail.com}
397,"CUMULUS CO.,LTD",0,2023-12-04 02:52:08.975,2023-12-04 02:52:08.975,"CUMULUS CO.,LTD","24558934","9F.-1, NO.132, SEC. 2, NANJING E. RD., ZHONGSHAN DIST.",,TAIPEI CITY,"","104095",TW,"{}",,,{finance@bluextrade.com}
398,YourGreen2Go Inc,0,2023-12-07 20:34:25.113,2023-12-07 20:34:25.113,YourGreen2Go Inc,"273245879","2530 Spring Cypress Rd Suite 5a",,Spring,TX,"77388",US,"{}",,,{spatterson@yourgreen2go.com}
399,Priority1 Inc.,0,2023-12-12 19:28:05.640,2023-12-12 19:28:05.640,Priority1 Inc.,"710790065",PO Box 840808,,Dallas,TX,"75284-0808",US,"{}",,,{ashley.duncan@priority1.com}
400,FLORAFLEX CORP,0,2023-12-14 17:42:21.275,2023-12-14 17:42:21.275,FLORAFLEX CORP,"473657320","4804 LAUREL CANYON BLVD",,STUDIO CITY,CA,"91607",US,"{}",,,{mari@floraflex.com}
401,"Custom Foods, LLC",0,2023-12-14 20:52:12.523,2023-12-14 20:52:12.523,Custom Bakehouse,"954194222","14715 Anson Ave",,Santa Fe Springs,CA,"90670",US,"{}",,,{sgreenlaw@custombakehouse.com}
402,Hoya International Corporation,0,2023-12-15 21:19:35.709,2023-12-15 21:19:35.709,Hoya International Corporation,"270322622","2558 Strozier Ave",,South El Monte,CA,"91733",US,"{}",,,{customerservice@hoyashipping.com}
403,"Jiangsu Plus International Trading Co., Ltd",0,2023-12-16 02:39:25.206,2023-12-18 04:30:04.687,"Jiangsu Plus International Trading Co., Ltd","91321322MA1MCFTJ56","Liuzhai Industrial Park, Sangxu Town",,Shuyang County,JS,"292078",CN,"{}",,,{rachel@shnewming.com}
404,"GREENFUTURE INTERNATIONAL CO., LTD.",0,2023-12-18 01:49:39.320,2023-12-18 01:49:39.320,"GREENFUTURE INTERNATIONAL CO., LTD.","24601931","3F.-1, NO.2, LN. 17, SEC. 2, SANMIN RD., CENTRAL DIST., TAICHUNG CITY 40042, TAIWAN",,TAICHUNG,"","40042",TW,"{}",,,{cindy@greenfuture.tw}
405,kvanderhoff@yahoo.com,0,2023-12-18 21:07:18.552,2023-12-18 21:07:18.552,kvanderhoff@yahoo.com,,"5215 E. Chapman Ave. Sp. 9",,Orange,Ca,"92869",US,"{}",,,{kvanderhoff@yahoo.com}
406,"NINGBO CHANGYA PLASTIC (VIETNAM) CO., LTD",0,2023-12-19 08:36:26.670,2023-12-19 08:36:26.670,"NINGBO CHANGYA PLASTIC (VIETNAM) CO., LTD","3901260168","Lot A22.2A, 2B, 1C,B7.1 Road D6,C4,D7,C3 Thanh Thanh Cong Industrial Zone, An Hoa Ward, Trang Bang Town, Tay Ninh Province, Vietnam.",,Tay Ninh,SG,"843370",VN,"{}",,,{vn3@changya.vn}
407,"SHANGHAI FRIENDSHIP IMPORT & EXPORT CO., LTD.",0,2023-12-19 10:12:39.465,2023-12-21 08:47:16.278,"SHANGHAI FRIENDSHIP IMPORT & EXPORT CO., LTD.","91310115748784634G","ROOM 336, NO.2188, PUDONG AVENUE, PUDONG DISTRICT",,Shanghai,SH,"200120",CN,"{}",,,{redhawklx@vip.163.com}
408,"HUANG GUAN SPECIAL PRINTERY CO., LTD.",0,2023-12-20 08:26:55.896,2023-12-20 08:26:55.896,"HUANG GUAN SPECIAL PRINTERY CO., LTD.","86249846","No. 58, Yongyi Rd., Taiping Dist.",,Taichung City,"","41141",TW,"{}",,,{joseph.chou@sagaintl.com}
409,NUTEK CORPORATION,0,2023-12-20 08:49:30.963,2023-12-20 08:49:30.963,NUTEK CORPORATION,"12332594","NO.167 LANE 235 BAUCHIAU RD., XINDIAN DIST",,NEW TAIPEI CITY,"","231",TW,"{}",,,{joseph82511@hotmail.com}
410,udrive holding usa ltd,0,2023-12-21 00:22:19.121,2023-12-21 00:22:19.121,udrive holding,"822886634","4010 Georgia blvd",,san Bernardino,CA,"92407",US,"{}",,,{udriveleon28@gmail.com}
411,"Orlando Perez, P.A.",0,2023-12-22 04:14:45.464,2023-12-22 04:14:45.464,"Orlando Perez, P.A.","200553430","1231 SE 16th Ave",,Homestead,FL,"33035",US,"{}",,,{orlando@orlandoperez.com}
412,"Shantou zhuonuo Packaging Materials Co., Ltd.",0,2023-12-26 04:30:21.849,2023-12-26 04:30:21.849,"Shantou zhuonuo Packaging Materials Co., Ltd.","91440511MABPQYUF8D","3RD FLOOR, NO. 2, YUEGUI 14TH LANE. YUEPU STREET, JINPING DISTRICT,SHANTOU,GUANGDONG CHINA",,Shantou,GD,"515000",CN,"{}",,,{jacky@yourgreen2go.com}
413,"FIBER PACKAGING CO.,LTD",0,2023-12-27 03:38:47.256,2023-12-27 06:14:35.040,"FIBER PACKAGING CO.,LTD","11695254","CHASE BUSINESS CENTRE, 39-41 CHASE SIDE, LONDON, UNITED KINGDOM",,London,ENG,N14 5BP,GB,"{}",,,{kingsun_sumi@vip.163.com}
414,Arla Foods Inc,0,2023-12-27 18:47:53.971,2023-12-27 18:47:53.971,Arla Foods Inc,"221908494","106 Allen Rd Ste 401",,Basking Ridge,NJ,"07920",US,"{}",,,{lynn.haen@arlafoods.com}
415,TONGCHENG LOGISTICS INC,0,2023-12-29 09:16:50.569,2024-04-11 10:36:34.337,TONGCHENG LOGISTICS INC,"882005095","566 Vanguard Way STE A",,Brea,CA,"92821",US,"{}",,,{rren@tclogusa.com}
416,"Guangxi Fineshine Eco Technology Co.,Ltd",0,2023-12-29 09:55:03.725,2023-12-29 09:55:03.725,"Guangxi Fineshine Eco Technology Co.,Ltd","91451322MA5PLR7L3D","Bld No 7, Area A, Xiang Zhou Industrial Zone,Shi Long Town",,Lai Bin,GX,"00000",CN,"{}",,,{janki.zhang@fineshineeco.com}
417,Victory Maritime Services USA,0,2023-12-29 18:27:09.616,2023-12-29 18:27:09.616,Victory Maritime Services USA,"272502713","333 City Blvd W, Ste 1210",,Orange,CA,"92868",US,"{}",,,{otis@vgil.us}
418,PACRIMPETER41@GMAIL.COM,0,2023-12-31 11:10:14.049,2023-12-31 11:10:14.049,PACRIMPETER41@GMAIL.COM,,"24366 Nan Ct",,Diamond Bar,CA,"91765",US,"{}",,,{pacrimpeter41@gmail.com}
419,"Guangzhou Jierui Leather Co.,Ltd",0,2024-01-02 09:02:20.234,2024-01-02 09:02:20.234,"Guangzhou Jierui Leather Co.,Ltd","91440101MA9W136P9Q","No 3, Building 14, Junhao Sunshine Plaza, Shiling Town, Huadu district , Guangzhou , China, 510850",,Guangzhou,GD,"510850",CN,"{}",,,{2985412851@qq.com}
420,"GUANGZHOU CAI HUA LEATHER CO.,LTD",0,2024-01-03 05:57:34.075,2024-01-03 05:57:34.075,"GUANGZHOU CAI HUA LEATHER CO.,LTD","91440114331371252P","No. 13 Lane Village Xinyang, Shiling Town, Huadu district",,Guangzhou,GD,"510850",CN,"{}",,,{caihuabags@126.com}
423,bill polkinhorn inc,0,2024-01-09 00:51:56.529,2024-01-09 00:51:56.529,importclx@polkinhorn.us,,"2401 PORTICO BLVD",,CALEXICO,CA,"92231",US,"{}",,,{importclx@polkinhorn.us}
424,Teak Source USA,0,2024-01-09 18:58:10.766,2024-01-09 19:24:29.230,Living Source International,"813987813","5101 Densmore Ave",,Encino,CA,"91436",US,"{}",,,{atuvia@livingsourceintl.com}
425,Bobbleheads.com LLC,0,2024-01-11 00:56:06.178,2024-01-11 00:59:09.083,Royal Bobbles,"263047474","5885 Shiloh Road Suite 101",,Alpharetta,GA,"30005",US,"{}",,,{wroyal@bobbleheads.com}
426,AlkaViva LLC,0,2024-01-11 19:29:26.390,2024-01-11 19:34:42.862,AlkaViva LLC,"208871041","8745 Technology Way Suite C",,Reno,NV,"89521",US,"{}",,,{accounting@alkaviva.com}
427,Mutti USA Inc.,0,2024-01-12 22:05:02.751,2024-01-12 22:10:49.817,Mutti USA Inc.,"823395498","83 Wooster Heights Road - Suite 120",,Danbury,CT,CT,US,"{}",,,{karen.kugler@muttiusa.com}
428,Nostrac Shipping Limited,0,2024-01-13 18:31:57.677,2024-01-25 00:34:15.075,Nostrac Shipping Limited,"1705816962","92 Wellington road south",,Stockport,ENG,SK1 3UH,GB,"{}",,,{info@nostrac.co.uk}
429,Teofilo coffee company,0,2024-01-14 02:22:19.319,2024-01-14 02:27:54.129,Teofilo Coffee Company,"832168331","10525 los alamitos blvd",,Los Alamitos,CA,"90720",US,"{}",,,{teofilocoffeecompany@gmail.com}
430,aaronngor@pm.me,0,2024-01-16 01:12:20.684,2024-01-16 01:12:20.684,aaronngor@pm.me,,"21039 Brookline Drive",,Walnut,CA,"91789",US,"{}",,,{aaronngor@pm.me}
431,Nowhereclo LLC,0,2024-01-16 19:08:29.824,2024-01-16 19:11:06.718,Nowhere,"920545710","11309 Lyndell Ct",,Manassas,VA,"20112",US,"{}",,,{nowhereofficial22@gmail.com}
432,EPI VALVES TEXAS LLC,0,2024-01-17 16:57:25.445,2024-01-17 17:22:48.686,EPI VALVES TEXAS LLC,"844309339","22806 COMMERCIAL LANE",,TOMBALL,TX,"77375",US,"{}",,,{jojo@epitexas.com}
433,"Guangzhou Best Key trade Co.,Ltd",0,2024-01-18 10:03:33.519,2024-01-19 08:21:18.231,"Guangzhou Best Key trade Co.,Ltd","9144010MA5CMR1Y5Y","8 floor,151, Xiwan Road, Liwan",,Guangzhou,GD,"510100",CN,"{}",,,{bk02@bestkeycn.com}
434,"HUIZHOU XINZHONGZHENG SHOES CO.,LTD",0,2024-01-18 10:19:54.988,2024-01-24 03:48:51.818,"HUIZHOU XINZHONGZHENG SHOES CO.,LTD","91441323MA53L0DR73","NO.1-17, BUILDING A-13,HAIBIN 2 ROAD,HUANGBU TOWN",,HUIDONG COUNTY,GD,"516353",CN,"{}",,,{15815430488@139.com}
435,Jelly Belly Candy Company,0,2024-01-18 21:16:17.095,2024-01-18 21:25:11.137,Jelly Belly Candy Company,"942310808",One Jelly Belly Lane,,Fairfield,CA,"94533",US,"{}",,,{rmanlapit@jellybelly.com}
436,"Guangzhou Hotmarzz Trading Co.,Ltd",0,2024-01-19 03:02:13.100,2024-04-16 09:42:04.347,"Guangzhou Hotmarzz Trading Co.,Ltd","91440101MA9YAAQNX9","Room 601-6116, No.151-2 Xiwan Road, Liwan District",,Guangzhou,GD,"510000",CN,"{}",,,{jenny@hotmarzz.net}
437,"WENZHOU WEILUO TECHNOLOGY CO.,LTD",0,2024-01-19 04:25:32.749,2024-01-19 04:32:11.649,"WENZHOU WEILUO TECHNOLOGY CO.,LTD","91330304MA7GT6949W","ROOM 2302,BUILDING 1,CHUITAI PLAZA,787LOUDONG STREET,LOUQIAO STREET,OUHAI DISTRICT ,",,WENZHOU,ZJ,"325000",CN,"{}",,,{anna@bluesky-shoes.com}
439,"Promorion in Motion, Inc.",0,2024-01-22 18:47:39.105,2024-01-22 18:55:11.874,PIM Brands,"222721832",One PIM Plaza,,Park Ridge,NJ,"07656",US,"{}",,,{dnewbury@pimbrands.com}
440,"BIONTECH LIFE CO., LTD",0,2024-01-23 01:18:03.840,2024-01-23 01:18:03.840,"Manufacture of Radiation Apparatuses, Water Ionizer,Water Purifier, Filter","123-86-38628","298-15, Gongdan-ro(Geumjeong-dong)",,Gunpo-si,"41","15809",KR,"{}",,,{youbini@bion-tech.com}
441,sofiam@primeteamgroup.com,0,2024-01-23 21:49:26.982,2024-01-23 21:49:26.982,sofiam@primeteamgroup.com,,"310 e philadelphia st space 144",,ontrio,ca,"91761",US,"{}",,,{sofiam@primeteamgroup.com}
442,"WENLING HONGFAN TRADING CO.,LTD.",0,2024-01-24 03:35:10.779,2024-01-24 03:49:53.727,"WENLING HONGFAN TRADING CO.,LTD.",Business Registered Country / Region,"ROOM 201，BUILDING 16，OU KAI YUAN,HUAFU OUDIAN GARDEN,BINHAI AVENUE SONGMEN TOWN",,"WENLING CITY,TAIZHOU",ZJ,"317511",CN,"{}",,,{wenlinghongfan@163.com}
443,"XIAMEN HUAYIJIA IMPORT AND EXPORT CO.,LTD.",0,2024-01-24 03:55:04.419,2024-04-15 07:47:29.338,"XIAMEN HUAYIJIA IMPORT AND EXPORT CO.,LTD.","91350200072811718N","ROOM 8B5-2,XIANGYU BUILDING,NO.22,XIANGXING 4TH ROAD,(FREE TRADE ZONE)MODERN LOGISTICS PARK",,XIA MEN,FJ,"361000",CN,"{}",,,{boss.chen@fjfubang.com}
445,"Vietnam Yuzhan Packaging Technology Co., Ltd",0,2024-01-25 09:59:41.793,2024-04-18 08:28:09.345,"Vietnam Yuzhan Packaging Technology Co., Ltd","2300931934","Lot H2-01, Que Vo IP, Phuong Lieu ward",,Que Vo town,"56","16000",VN,"{}",,,{blair.chen@szyuto.com}
446,GUANGZHOU E1 TECHNOLOGY CORPORATION LTD.,0,2024-01-25 14:26:09.230,2024-01-25 14:47:25.422,DOING BUSINESS AS,"91440101MA9Y7L6X8A","Rm501,5th Floor,Block A,Xinyu Building,Shicha Road,Shijing Street",,guangzhou,GD,"51000",CN,"{}",,,{eoneshoes@e1sh.com}
447,"Roland Foods, LLC",0,2024-01-25 21:23:15.402,2024-01-25 21:23:15.402,"Roland Foods, LLC","135371294","71 West 23rd Street",,New York,NY,"10010",US,"{}",,,{rachael.febo@rolandfoods.com}
448,G-2 INC.,0,2024-01-25 23:11:09.941,2024-01-30 00:35:52.133,Little Jasmine/ Arroyo Kitchen,"475313771",Unit E,,Alhambra,CA,"91106",US,"{}",,,{info@g-2inc.com}
449,NINESUN INDUSTRIAL DEVELOPMENT LIMITED,0,2024-01-28 08:59:35.905,2024-01-28 09:13:16.195,ZHEJIANG CHENGTAI METAL PRODUCTS CO LTD,"65009447","Flat 7A, 7/F. Kimley Commercial Building, 142-146 Queen’s Road",,"Central, H.K.",,"999077",HK,"{}",,,{alex@longtimeco.com}
450,"Coyote Logistics, LLC",0,2024-01-31 17:39:12.700,2024-02-06 04:33:25.455,"Coyote Logistics, LLC","204688357","960 North Point Parkway Suite 150","",Alpharetta,GA,"30005",US,"{}","","",{sandra.barton@coyote.com}
451,"YVO PEOPLE, INC",0,2024-01-31 19:09:18.664,2024-01-31 19:12:03.612,YVO PEOPLE,"881011838","4433 Pacific Blvd",,Vernon,CA,"90058",US,"{}",,,"{guss@yvopeople.com,helen@yvopeople.com}"
452,CM Global Ent,0,2024-01-31 21:22:52.456,2024-01-31 21:41:57.904,CM Global,"843895841","12364 W. Alameda Pkwy",,Lakewood,CO,"80228",US,"{}",,,{rob@cmgbl.com}
453,A PACKING SOLUTION INC,0,2024-02-06 12:29:25.884,2024-03-12 11:28:33.349,A PACKING SOLUTION,"474470710","12677 Alcosta Blvd",,San Ramon,CA,"94583",US,"{}",,,{kevin.tw@mochiwafflemix.com}
457,"ASG Chemical Holdings, LLC.",0,2024-02-13 14:18:19.429,2024-02-13 14:27:06.580,ASG Chemie,"833379331","2603 NW 13th St.  UNit 231",,Gainesville,FL,"32609",US,"{}",,,"{koebrick@asgchemie.com,manissero@asgchemie.com}"
458,Formosa Hous,0,2024-02-13 22:24:31.914,2024-02-13 22:32:39.504,Formosa Hous,"920300265","217 N. Sunset Ave.",,City of Industry,CA,"91744",US,"{}",,,{danny@formosahous.com}
459,Ragasa Company INC,0,2024-02-13 22:53:48.709,2024-02-13 22:53:48.709,Ragasa International LLC,"852258034","2001 Timberloch Pl Suite 500",,The Woodlands,TX,"77380",US,"{}",,,{sreyes@ragasa.com.mx}
460,Cambie Inc,0,2024-02-14 17:10:07.433,2024-02-14 17:10:07.433,Cambie,"833161880","10630 Newkirk St. Suite 100",,Dallas,TX,"75220",US,"{}",,,{dfoley@cambie.com}
461,"Bauducco Foods, Inc.",0,2024-02-14 19:04:19.045,2024-03-01 10:23:32.813,Bauducco Foods,"202707807","1705 NW 133rd avenue",,Miami,FL,"33182",US,"{}",,,{maritzan@bauduccofoods.com}
462,"SHANDONG WEIRAN BUILDING MATERIALS CO., LTD",0,2024-02-15 04:41:08.713,2024-02-19 06:38:26.835,"SHANDONG WEIRAN BUILDING MATERIALS CO., LTD","91371300MA3M1X6813","1203-134, No. 100, LinGong Road, Linyi Comprehensive Trade Zone","",Linyi,SD,"276000",CN,"{}","","",{sales02@weiranbuild.com}
